,PITCH_RESULT_KEY
215055,InPlay
213306,StrikeCalled
119261,BallCalled
189201,InPlay
261644,InPlay
240749,StrikeCalled
137703,BallCalled
58783,StrikeCalled
161837,StrikeSwinging
260631,FoulBall
134766,StrikeCalled
196077,InPlay
181108,InPlay
143965,BallCalled
181634,FoulBall
214703,InPlay
117296,BallCalled
159202,InPlay
190781,BallCalled
77103,BallCalled
172989,BallCalled
112560,FoulBall
123964,BallCalled
236881,InPlay
150847,BallCalled
110605,BallCalled
68939,InPlay
114224,BallCalled
230505,InPlay
226150,StrikeSwinging
68735,BallCalled
139112,BallCalled
130119,FoulBall
56086,BallCalled
122516,StrikeSwinging
190712,InPlay
88600,BallCalled
9966,StrikeCalled
122606,StrikeSwinging
54008,BallCalled
143265,FoulBall
228822,BallCalled
51403,BallCalled
157500,StrikeSwinging
157621,BallCalled
43336,StrikeCalled
209093,StrikeSwinging
55024,StrikeCalled
138916,StrikeSwinging
17572,StrikeSwinging
174933,InPlay
34975,StrikeCalled
25152,FoulBall
87783,BallCalled
125270,StrikeSwinging
56822,StrikeSwinging
116468,InPlay
170050,InPlay
75881,FoulBall
164266,InPlay
206926,StrikeSwinging
72116,InPlay
133312,StrikeSwinging
69982,StrikeCalled
198918,StrikeCalled
162569,StrikeSwinging
222630,StrikeCalled
72869,StrikeCalled
65376,BallCalled
208406,BallCalled
31745,InPlay
135862,BallCalled
124233,HitByPitch
1844,StrikeCalled
262511,BallCalled
225676,InPlay
157947,BallCalled
213916,StrikeCalled
25668,FoulBall
168766,InPlay
109105,FoulBall
17303,BallCalled
102234,InPlay
265690,InPlay
141475,BallCalled
53337,InPlay
197702,BallCalled
81315,FoulBall
5396,StrikeCalled
59397,FoulBall
96067,FoulBall
46415,FoulBall
233383,BallCalled
73493,FoulBall
107117,BallCalled
204357,StrikeSwinging
185673,FoulBall
239731,StrikeCalled
111982,StrikeCalled
111889,StrikeCalled
56943,InPlay
67185,FoulBall
193966,BallCalled
192275,InPlay
95420,FoulBall
173682,StrikeCalled
79556,InPlay
191554,BallCalled
44692,BallCalled
25695,BallCalled
176723,BallCalled
156647,StrikeCalled
6541,StrikeCalled
253466,StrikeCalled
75098,BallCalled
169597,BallCalled
170889,StrikeSwinging
152297,StrikeCalled
102318,FoulBall
87756,BallCalled
33189,StrikeSwinging
254904,BallCalled
110164,BallCalled
189738,BallCalled
123670,BallCalled
216115,BallCalled
194770,FoulBall
28396,BallCalled
200937,InPlay
96109,FoulBall
20454,BallCalled
230948,FoulBall
39911,InPlay
108022,StrikeCalled
150177,InPlay
100647,InPlay
88743,BallCalled
14450,BallCalled
12766,FoulBall
215130,FoulBall
165921,InPlay
91621,FoulBall
60329,BallCalled
164626,BallCalled
196013,FoulBall
82673,BallCalled
5939,BallCalled
196,BallCalled
51364,FoulBall
243938,BallCalled
35162,BallCalled
251989,StrikeCalled
99347,BallCalled
39310,BallCalled
175641,FoulBall
29605,BallCalled
90777,InPlay
252134,FoulBall
29406,InPlay
212663,StrikeCalled
264783,InPlay
248419,InPlay
46681,StrikeCalled
214944,StrikeCalled
65,InPlay
162400,FoulBall
264583,FoulBall
86462,BallCalled
46507,FoulBall
103037,FoulBall
65531,StrikeCalled
186775,FoulBall
203436,StrikeCalled
52017,BallCalled
132575,StrikeSwinging
177185,FoulBall
60863,BallCalled
99921,StrikeSwinging
5023,InPlay
167948,BallCalled
7791,BallCalled
171637,BallCalled
41757,BallCalled
257568,StrikeCalled
236922,InPlay
60994,BallCalled
70632,StrikeCalled
52240,StrikeSwinging
255299,StrikeCalled
230643,BallCalled
48538,InPlay
128559,StrikeSwinging
119206,BallCalled
185623,InPlay
164940,StrikeCalled
26310,BallCalled
267252,StrikeSwinging
77373,StrikeCalled
263611,StrikeCalled
163551,StrikeSwinging
183561,StrikeCalled
56224,StrikeCalled
155246,FoulBall
95688,BallCalled
189329,StrikeCalled
56069,FoulBall
159066,FoulBall
131771,InPlay
30046,BallCalled
59637,BallCalled
205156,FoulBall
234003,FoulBall
205906,BallCalled
73126,InPlay
73707,InPlay
59270,BallCalled
120289,InPlay
97597,StrikeCalled
256417,InPlay
223106,InPlay
175725,StrikeSwinging
8856,FoulBall
58019,InPlay
264914,BallCalled
208578,InPlay
62827,BallCalled
229217,StrikeCalled
32400,StrikeSwinging
134546,InPlay
129593,InPlay
250124,InPlay
205013,InPlay
219098,StrikeCalled
29566,StrikeCalled
258726,InPlay
243195,FoulBall
65536,InPlay
163559,InPlay
180771,StrikeCalled
10861,FoulBall
249614,FoulBall
166622,FoulBall
241633,BallCalled
50463,BallCalled
29131,BallCalled
244129,InPlay
197652,InPlay
41202,InPlay
150627,BallCalled
94073,FoulBall
188351,BallCalled
54917,FoulBall
250350,FoulBall
179049,FoulBall
59022,InPlay
133592,BallCalled
101268,StrikeCalled
134217,StrikeCalled
183773,BallCalled
12508,BallCalled
14344,BallCalled
188545,BallCalled
203725,BallCalled
217974,StrikeCalled
258135,StrikeCalled
125644,FoulBall
221983,StrikeCalled
182840,InPlay
217018,InPlay
173392,BallCalled
196398,BallCalled
92677,FoulBall
48056,InPlay
123348,FoulBall
172296,StrikeSwinging
161602,BallCalled
34547,FoulBall
268253,BallCalled
10131,StrikeCalled
179,InPlay
113505,BallCalled
38288,StrikeCalled
68390,InPlay
32763,FoulBall
105788,StrikeSwinging
128604,BallCalled
113161,InPlay
187713,StrikeSwinging
73360,BallCalled
217462,StrikeSwinging
56,StrikeCalled
140270,InPlay
84155,BallCalled
52171,BallCalled
59239,BallCalled
158124,BallCalled
104036,StrikeCalled
91710,BallCalled
178594,InPlay
19828,StrikeCalled
170371,FoulBall
98981,BallCalled
34561,BallCalled
26236,InPlay
172763,BallCalled
56731,BallCalled
146702,StrikeSwinging
101900,StrikeCalled
125617,StrikeCalled
100067,InPlay
20474,BallCalled
232899,BallCalled
149801,StrikeCalled
169545,BallCalled
18636,InPlay
147409,BallCalled
65534,InPlay
59203,BallCalled
166384,StrikeCalled
4470,StrikeCalled
104898,BallCalled
99667,FoulBall
208104,BallCalled
91333,BallCalled
151398,StrikeCalled
239070,FoulBall
195494,StrikeCalled
83432,BallCalled
173532,InPlay
184806,BallCalled
176457,FoulBall
20067,BallCalled
193972,BallCalled
209934,StrikeSwinging
112143,InPlay
15495,StrikeSwinging
31847,BallCalled
114281,BallCalled
28233,StrikeCalled
173474,BallCalled
29160,BallCalled
165626,BallCalled
49968,BallCalled
152875,StrikeSwinging
173223,FoulBall
59816,BallCalled
132156,StrikeSwinging
92459,InPlay
152585,FoulBall
164547,FoulBall
211860,InPlay
230478,FoulBall
109708,BallCalled
264998,BallCalled
256553,StrikeCalled
178300,BallCalled
142427,StrikeCalled
134372,InPlay
14976,BallCalled
129811,FoulBall
202988,BallCalled
263420,StrikeCalled
214365,BallCalled
204849,FoulBall
217265,InPlay
150295,BallCalled
108434,StrikeSwinging
65456,StrikeCalled
66500,InPlay
62687,StrikeSwinging
2431,StrikeSwinging
197106,InPlay
139183,InPlay
51603,FoulBall
69094,InPlay
140153,InPlay
131850,StrikeCalled
107591,StrikeSwinging
205173,BallCalled
215599,StrikeCalled
201230,BallCalled
99418,FoulBall
103669,BallCalled
94880,FoulBall
118973,BallCalled
224511,InPlay
18187,InPlay
68043,BallCalled
100466,StrikeSwinging
211113,BallCalled
207106,StrikeCalled
34794,StrikeSwinging
36549,BallCalled
83209,StrikeCalled
180397,InPlay
153000,StrikeCalled
219642,StrikeCalled
258638,StrikeSwinging
229557,FoulBall
22,BallCalled
72177,FoulBall
153402,InPlay
24223,FoulBall
215065,StrikeCalled
103594,InPlay
257737,FoulBall
58137,BallCalled
155152,BallCalled
19397,InPlay
10580,BallCalled
55406,BallCalled
37849,InPlay
117850,FoulBall
120745,BallCalled
159689,InPlay
57815,BallCalled
74239,BallCalled
222189,FoulBall
143858,StrikeSwinging
69007,BallCalled
181851,BallCalled
91884,FoulBall
199709,BallCalled
20203,StrikeCalled
164981,FoulBall
114819,StrikeCalled
207323,BallCalled
203149,BallCalled
167803,FoulBall
70580,InPlay
170253,BallCalled
141083,StrikeSwinging
168360,StrikeSwinging
734,BallCalled
32536,BallCalled
243416,BallCalled
128959,FoulBall
69048,InPlay
95812,BallCalled
2727,StrikeSwinging
140180,InPlay
19153,StrikeSwinging
68317,FoulBall
133761,FoulBall
13076,BallCalled
151174,StrikeCalled
268250,InPlay
95776,BallCalled
59360,BallCalled
13295,StrikeCalled
143289,BallCalled
118534,BallCalled
97627,BallCalled
62404,FoulBall
92586,BallCalled
186598,InPlay
243862,InPlay
113531,BallCalled
102166,InPlay
185084,StrikeSwinging
76474,StrikeCalled
164682,InPlay
70314,InPlay
20304,FoulBall
23289,StrikeCalled
267344,BallCalled
42521,StrikeSwinging
251785,StrikeSwinging
241631,StrikeSwinging
89714,BallCalled
260025,FoulBall
203960,BallCalled
12569,StrikeSwinging
177336,BallCalled
74968,StrikeSwinging
246543,BallCalled
58884,InPlay
132524,BallCalled
174256,InPlay
149901,BallCalled
73175,FoulBall
197347,BallCalled
93189,BallCalled
169349,BallCalled
154581,FoulBall
242838,InPlay
243525,InPlay
137111,BallCalled
194749,BallCalled
41472,InPlay
210156,FoulBall
91003,BallCalled
31410,StrikeCalled
110144,BallCalled
209032,BallCalled
248606,BallCalled
78629,InPlay
241189,BallCalled
99055,InPlay
80696,BallCalled
46280,BallCalled
19900,InPlay
55178,StrikeSwinging
80,StrikeCalled
107160,BallCalled
76944,FoulBall
76320,BallCalled
226862,InPlay
210512,FoulBall
89997,BallCalled
128610,StrikeSwinging
111567,StrikeCalled
62161,BallCalled
197564,InPlay
18724,BallCalled
188907,StrikeSwinging
164304,FoulBall
37762,BallCalled
96718,InPlay
25874,StrikeSwinging
138099,StrikeSwinging
52280,FoulBall
195521,FoulBall
247467,FoulBall
203613,FoulBall
53345,FoulBall
267724,BallCalled
7786,FoulBall
223041,FoulBall
220709,InPlay
152256,BallCalled
46984,FoulBall
246834,StrikeCalled
226154,BallCalled
160430,StrikeSwinging
181686,BallCalled
244022,BallCalled
128866,BallCalled
53960,BallCalled
170331,StrikeSwinging
118821,BallCalled
100843,BallCalled
41797,BallCalled
9398,StrikeCalled
212253,InPlay
240379,FoulBall
89028,BallCalled
235651,StrikeSwinging
173481,BallCalled
32835,StrikeCalled
171253,InPlay
67564,BallCalled
231132,BallCalled
264673,BallCalled
75339,StrikeCalled
181648,BallCalled
69918,StrikeSwinging
152233,FoulBall
258634,FoulBall
198571,StrikeSwinging
29941,BallCalled
248864,BallCalled
23622,StrikeSwinging
183759,StrikeCalled
267012,StrikeCalled
59121,StrikeCalled
238574,BallCalled
141604,FoulBall
61473,FoulBall
39724,BallCalled
50120,StrikeSwinging
171581,BallCalled
41786,InPlay
262563,FoulBall
117212,InPlay
88532,FoulBall
17606,StrikeCalled
125996,BallCalled
210764,StrikeSwinging
2133,FoulBall
13788,BallCalled
153089,InPlay
87110,InPlay
141290,BallCalled
111435,InPlay
138441,StrikeSwinging
167024,BallCalled
81438,BallCalled
36645,StrikeCalled
164755,StrikeCalled
38312,InPlay
35926,FoulBall
73238,BallCalled
119637,FoulBall
114529,FoulBall
132403,FoulBall
145871,FoulBall
56108,FoulBall
38493,BallCalled
189911,StrikeSwinging
241371,BallCalled
62403,FoulBall
70009,StrikeCalled
98086,StrikeCalled
45836,BallCalled
14670,BallCalled
601,StrikeSwinging
185295,InPlay
24222,FoulBall
237309,StrikeCalled
210464,StrikeCalled
197434,InPlay
34693,BallCalled
39545,StrikeSwinging
64307,StrikeSwinging
194194,BallCalled
186695,FoulBall
161316,BallCalled
199595,BallCalled
64156,BallCalled
86623,StrikeSwinging
27903,StrikeSwinging
247686,FoulBall
230650,FoulBall
96146,BallCalled
132682,BallCalled
199831,BallCalled
209637,BallCalled
226879,InPlay
139794,BallCalled
143007,BallCalled
36999,StrikeSwinging
50862,StrikeCalled
180864,BallCalled
52458,StrikeSwinging
183292,FoulBall
176606,FoulBall
162561,StrikeCalled
37736,FoulBall
127249,FoulBall
254495,BallCalled
78415,StrikeCalled
73340,StrikeSwinging
221170,FoulBall
37701,BallCalled
16027,FoulBall
125293,BallCalled
177217,BallCalled
219042,BallCalled
197349,FoulBall
194444,StrikeCalled
188352,BallCalled
83932,InPlay
211014,StrikeSwinging
241795,BallCalled
147592,BallCalled
78720,BallCalled
170083,FoulBall
16150,InPlay
56526,FoulBall
199055,StrikeCalled
113986,BallCalled
148830,InPlay
205325,InPlay
34558,InPlay
243619,StrikeCalled
2789,StrikeSwinging
89065,FoulBall
225814,StrikeCalled
250895,FoulBall
42896,InPlay
228127,FoulBall
87411,BallCalled
114275,BallCalled
11338,FoulBall
25505,BallCalled
137901,BallCalled
265207,BallCalled
121212,FoulBall
229935,FoulBall
130199,BallCalled
146937,BallCalled
226691,FoulBall
144268,StrikeCalled
84953,StrikeCalled
165404,FoulBall
66905,StrikeSwinging
196966,FoulBall
140343,BallCalled
210870,BallCalled
165253,StrikeSwinging
125195,FoulBall
187609,StrikeSwinging
209245,BallCalled
75042,BallCalled
36519,BallCalled
143286,FoulBall
172292,StrikeSwinging
75863,StrikeSwinging
58309,InPlay
111210,StrikeSwinging
127069,StrikeCalled
145663,BallCalled
133791,BallCalled
138120,StrikeSwinging
263874,BallCalled
251646,FoulBall
254660,BallCalled
168266,FoulBall
133503,InPlay
94902,StrikeSwinging
129945,BallCalled
229575,FoulBall
147892,BallCalled
169888,BallCalled
127831,FoulBall
16644,StrikeCalled
18474,InPlay
74054,InPlay
140760,StrikeCalled
233682,BallCalled
164730,FoulBall
164860,StrikeCalled
56843,InPlay
189922,FoulBall
239536,BallCalled
207386,StrikeSwinging
8087,InPlay
47041,InPlay
164665,FoulBall
262920,StrikeCalled
266573,FoulBall
186852,BallCalled
58971,FoulBall
155564,BallCalled
56696,BallCalled
193770,FoulBall
238057,StrikeCalled
18585,StrikeSwinging
137953,BallCalled
188263,BallCalled
123950,InPlay
81077,InPlay
241169,StrikeSwinging
78457,FoulBall
246800,BallCalled
46028,InPlay
202148,StrikeCalled
157372,BallCalled
266623,StrikeSwinging
80337,BallCalled
141504,BallCalled
53548,BallCalled
305,FoulBall
214592,BallCalled
87994,BallCalled
85009,InPlay
36047,BallCalled
95363,BallCalled
175948,BallCalled
102457,StrikeSwinging
60957,BallCalled
238532,BallCalled
91713,BallCalled
40098,StrikeCalled
265839,FoulBall
14609,BallCalled
10040,InPlay
243290,StrikeCalled
191205,BallCalled
83390,FoulBall
148748,InPlay
184838,StrikeCalled
148079,FoulBall
144302,BallCalled
91925,StrikeSwinging
144715,InPlay
247082,BallCalled
125268,InPlay
180596,StrikeCalled
232290,InPlay
264348,FoulBall
93231,FoulBall
96805,InPlay
16791,BallCalled
15122,InPlay
93820,BallCalled
237669,StrikeCalled
23561,InPlay
91739,BallCalled
63148,BallCalled
267935,FoulBall
32347,FoulBall
6711,FoulBall
40805,StrikeCalled
148383,BallCalled
197663,StrikeSwinging
126799,FoulBall
93630,StrikeCalled
143161,BallCalled
222666,InPlay
33384,BallCalled
169069,FoulBall
164451,FoulBall
204402,BallCalled
255935,BallCalled
41749,FoulBall
174764,InPlay
17393,BallCalled
19936,FoulBall
183606,StrikeSwinging
106124,BallCalled
236350,FoulBall
62079,FoulBall
155910,BallCalled
762,InPlay
254204,StrikeSwinging
228149,StrikeCalled
167220,StrikeCalled
187224,BallCalled
123371,StrikeCalled
65492,StrikeSwinging
202626,BallCalled
16220,InPlay
8299,StrikeCalled
27984,StrikeSwinging
90034,StrikeCalled
122860,BallCalled
35644,BallCalled
44797,StrikeSwinging
71900,InPlay
246634,InPlay
79390,StrikeCalled
55192,InPlay
247993,StrikeSwinging
98621,StrikeSwinging
113753,InPlay
263726,StrikeCalled
67128,InPlay
187607,StrikeSwinging
126878,BallCalled
217781,BallCalled
17017,BallCalled
256494,StrikeCalled
60346,FoulBall
44011,FoulBall
65606,BallCalled
267642,StrikeCalled
34516,InPlay
174751,FoulBall
199902,StrikeCalled
80267,StrikeSwinging
127052,StrikeSwinging
201587,BallCalled
243506,FoulBall
102429,BallCalled
193563,StrikeCalled
171802,FoulBall
18884,StrikeSwinging
237427,FoulBall
234050,BallCalled
89596,BallCalled
267088,BallCalled
90831,HitByPitch
64108,FoulBall
70661,InPlay
116302,BallCalled
35130,BallCalled
79953,BallCalled
106188,InPlay
226884,InPlay
46140,StrikeSwinging
123753,StrikeCalled
179244,StrikeSwinging
34579,StrikeSwinging
7411,FoulBall
237720,FoulBall
158951,StrikeCalled
189895,FoulBall
138834,BallCalled
185495,BallCalled
205962,FoulBall
163794,BallCalled
188488,StrikeCalled
77399,BallCalled
125876,BallCalled
64101,BallCalled
33059,StrikeSwinging
168486,BallCalled
94673,BallCalled
151182,FoulBall
12347,FoulBall
247236,InPlay
70282,FoulBall
144797,BallCalled
190281,InPlay
72861,FoulBall
255209,FoulBall
37013,BallCalled
231624,InPlay
256522,BallCalled
238451,BallCalled
224848,InPlay
206224,BallCalled
168706,StrikeSwinging
80622,StrikeCalled
268338,BallCalled
246678,BallCalled
99260,BallCalled
89739,StrikeCalled
26829,StrikeSwinging
69160,FoulBall
119549,FoulBall
151859,FoulBall
55163,InPlay
141386,FoulBall
180982,BallCalled
128052,InPlay
184788,StrikeCalled
221207,StrikeCalled
159387,BallCalled
75372,StrikeSwinging
131446,FoulBall
236802,BallCalled
133181,StrikeCalled
98343,StrikeCalled
190698,InPlay
158468,BallCalled
263267,FoulBall
192597,BallCalled
167032,FoulBall
104659,StrikeCalled
193010,InPlay
78072,StrikeCalled
252375,FoulBall
261435,FoulBall
227430,BallCalled
158993,FoulBall
82043,BallCalled
148925,FoulBall
116227,FoulBall
223938,BallCalled
198896,StrikeSwinging
189808,StrikeCalled
43862,StrikeCalled
164277,InPlay
122823,FoulBall
207165,BallCalled
100698,BallCalled
110141,BallCalled
35355,StrikeSwinging
191239,FoulBall
18151,InPlay
134623,InPlay
171408,BallCalled
72566,StrikeCalled
235475,BallCalled
244688,FoulBall
58940,FoulBall
150119,StrikeSwinging
119475,InPlay
121910,BallCalled
29009,StrikeCalled
101069,StrikeCalled
220777,StrikeCalled
188815,BallCalled
161337,BallCalled
263662,InPlay
152205,StrikeCalled
145251,InPlay
194878,InPlay
72741,StrikeCalled
127128,StrikeCalled
264043,BallCalled
147098,StrikeCalled
235423,StrikeCalled
77137,FoulBall
63344,StrikeCalled
74158,BallCalled
248778,BallCalled
174128,InPlay
123249,BallCalled
14970,FoulBall
204890,BallCalled
73920,FoulBall
141125,StrikeCalled
219661,FoulBall
20357,BallCalled
70520,StrikeCalled
13308,InPlay
104989,StrikeCalled
239001,StrikeCalled
190777,StrikeSwinging
239426,StrikeSwinging
87660,BallCalled
43638,InPlay
236504,BallCalled
57584,InPlay
43497,FoulBall
195671,BallCalled
117059,FoulBall
3456,BallCalled
242431,StrikeCalled
221316,FoulBall
150644,BallCalled
78605,InPlay
93052,BallCalled
54705,BallCalled
79041,InPlay
83869,InPlay
45694,StrikeSwinging
88478,InPlay
234007,BallCalled
110547,BallCalled
26309,BallCalled
75259,BallCalled
255732,BallCalled
243145,FoulBall
254824,BallCalled
62415,BallCalled
126100,InPlay
102488,FoulBall
268167,BallCalled
257095,StrikeSwinging
141158,BallCalled
137284,InPlay
79402,InPlay
215234,FoulBall
92590,BallCalled
25394,FoulBall
162979,StrikeSwinging
246179,BallCalled
108635,StrikeSwinging
218227,BallCalled
135721,StrikeCalled
180558,BallCalled
265703,FoulBall
209355,BallCalled
179715,InPlay
199185,BallCalled
152840,StrikeCalled
164994,BallCalled
55981,FoulBall
167091,BallCalled
58831,BallCalled
105264,BallCalled
42003,BallCalled
213665,StrikeSwinging
67480,StrikeSwinging
179747,StrikeSwinging
180447,FoulBall
25245,BallCalled
129872,BallCalled
190239,StrikeSwinging
262725,StrikeSwinging
34136,BallCalled
141097,InPlay
54155,BallCalled
183895,InPlay
149124,StrikeCalled
187998,BallCalled
126634,BallCalled
89584,BallCalled
181097,BallCalled
175681,BallCalled
171804,BallCalled
42271,InPlay
261887,BallCalled
235482,InPlay
52166,StrikeCalled
27891,BallCalled
88525,BallCalled
52656,FoulBall
217879,InPlay
64524,InPlay
27357,FoulBall
10549,FoulBall
151676,BallCalled
240271,BallCalled
110765,StrikeSwinging
63297,StrikeCalled
196250,StrikeSwinging
20119,InPlay
94856,FoulBall
99700,InPlay
221568,BallCalled
74769,StrikeSwinging
183914,StrikeCalled
16699,StrikeSwinging
52787,StrikeCalled
895,StrikeCalled
196795,StrikeSwinging
184731,StrikeCalled
227925,BallCalled
223837,StrikeCalled
59585,FoulBall
45306,InPlay
160385,StrikeSwinging
221977,InPlay
69278,StrikeSwinging
268360,InPlay
116566,StrikeCalled
200451,InPlay
174371,StrikeCalled
8658,BallCalled
147359,InPlay
98872,FoulBall
47309,BallCalled
141690,BallCalled
180019,InPlay
208369,InPlay
50100,BallCalled
42481,StrikeCalled
76235,FoulBall
214612,BallCalled
249593,FoulBall
154191,BallCalled
54164,FoulBall
56238,StrikeCalled
49315,BallCalled
92609,FoulBall
118996,StrikeCalled
240984,StrikeCalled
119979,StrikeCalled
47452,BallCalled
119000,BallCalled
99355,BallCalled
5056,InPlay
171636,BallCalled
92267,StrikeSwinging
211993,BallCalled
68193,FoulBall
